上级地址,用户地址,总存数量,总提数量,未释放量,团队收益,未提收益,放大总量,
TXxdeoBkujj54oyP8gYCymVTUQAZHznSUA,TGW2CKGMhr8Fx6vimdJaduqL4uKyX75UCX,3043.3,817.2782026,13264.99284024,0,0,6086.6,
TXxdeoBkujj54oyP8gYCymVTUQAZHznSUA,TKYGvihC4b6CB8zKMu1bBnqjJvSHuJieQH,5706.81,692.7120831,10720.90791557,0,0,11413.62,
TXWx8LyV47iyN8RYV69kny9qDJiZa15rUS,TYsMVPNjPjdRTrX7MA4aMt31ArLD7UbhnM,700,0,1400.0000002,0,0,1400,
TXWmzwTt7uskYyCp7fuHKrpoqQM9JydoPP,TVPzs86sn4CukVvHu5twC5Ag11qFTQZ8PS,2575.08,5107.74654,78.52507944,0,0,5150.16,
TXW1U8XNshT3C5BPcYhijF8y2frnWfRnK7,TGAJGnjYJQDzFsiKx9tCVeUZsWk5KNUz26,232.47,51.95022805,412.989772,0,0,464.94,
TXW1U8XNshT3C5BPcYhijF8y2frnWfRnK7,TJyzgsppioECooBLobxHFAFgS14aAYsSTo,471,900.5703108,41.42968932,0,0,942,
TXW1U8XNshT3C5BPcYhijF8y2frnWfRnK7,TFin4YB6i8nKsiRtYY3jd96weaUh9sHM9Z,4399.98,943.6142107,8174.48434904,0,0,8799.96,
TXvWGGVQ2mKndERynC3o2nBgCnw6MMK6LX,TXZXyfTVFGsyDKGfJjsk2odtaLgTxvcMmA,1508,2911.670812,104.32918805,0,0,3016,
TXuXLNAXDEGL3ca5EHGEWprHracQGZGAZh,TDERn7WktBG9vctLkHnN5SnTfvy1ta2EbF,575.5,262.2276082,888.77239183,0,0,1151,
TXuXLNAXDEGL3ca5EHGEWprHracQGZGAZh,TVTWpy7JVaAT4poFYLQBz3LRtL367Kembc,1257.17,735.4750056,1866.39980615,0,0,2514.34,
TXs3ouzirXSRF3N9gbMhvqrN1c353viTby,TFtfEZU5v6t54d6GKAb4dQgrr9QmMe3fMV,200,149.2430173,250.75698276,0,0,400,
TXRqjeQq8NNKLdnN8jyWBfcQpc3NepvAHA,TH7GfGAHa4oBt8zq91q5FQvDpeqd8TUiKh,125901,46334.07062,205467.9294,0,0,251802,
TXqXMvqLWf6QeuUakrzdfDQw341oP8NvJ1,TPK5TAyYajpnjhHdWVdS1mLC3rctB38fCQ,240.25,29.59762752,450.90237253,0,0,480.5,
TXQF51Rv8Q62ygN5kLdEicVarBYsSCnDzy,TLnhxHAwi5fmHnQUEGf3V6ME1o8tJG9nEs,173,0,346.00000003,0,0,346,
TXQF51Rv8Q62ygN5kLdEicVarBYsSCnDzy,TYEyAhd7R2c1eQgHW6DrkT2we3QkDW8LfA,245,0,490.00000005,0,0,490,
TXQF51Rv8Q62ygN5kLdEicVarBYsSCnDzy,TGHAAhggwQo6cyTdaKErLXq4GLHooKVyip,4280.1,283.1979873,8277.00201283,0,0,8560.2,
TXqeYroJsHR3hGi825dYaeyKiWo2U8Dy4K,TVnVrngje7QyYvhcSYZJubHX6JDWeermjc,77.6,95.40663309,59.79336717,0,0,155.2,
TXqeYroJsHR3hGi825dYaeyKiWo2U8Dy4K,TFU64jTWXS7ayoKyZU6hBY29tjC2qVGuxY,383,0,766,0,0,766,
TXq66o9tGJ666WDy7hn4GBZ1UAg6MiF1Sg,TESv9kA3tzU9FGU7gTxitKZNmxGqS3BUo3,628,128.5417868,1127.45821364,0,0,1256,
TXq66o9tGJ666WDy7hn4GBZ1UAg6MiF1Sg,TL3y71zZUsNnomKtEwr794yTVRuHVg1EKM,6706,1429.392336,11982.6076598,0,0,13412,
TXprrTM2cUFbHhujGqkWLgsE4YeYoYnY2U,TBkD1GUVYyJL6LJ1NuJ72D9DKGJArGVfbE,245,336.4419947,191.94093712,0,0,490,
TXp6CYuS6AdkRer9sAhy1wgUG75ir3ASxQ,TMi8RLZ4LzPmXC6Y1SktGSeTVtf3kFDk1G,119.07,96.58767827,141.55232188,0,0,238.14,
TXoQoW1cqyzjDg3rXbMwoW66mzYdXmCrAx,TNgDgCnhXFzfmjDEwKospZgqTbt8s5mLCb,20,18.99975081,21.00024945,0,0,40,
TXoQoW1cqyzjDg3rXbMwoW66mzYdXmCrAx,TYWXAS2RhpXpw2GJd8QyNmZ4DVnTcuQeWv,290,116.4740023,561.28007037,0,0,580,
TXoQoW1cqyzjDg3rXbMwoW66mzYdXmCrAx,TLSCK3BupRZWcDtKrkiJsVFg7DSqtc8qo3,1528.07,446.3374505,2808.25889358,0,0,3056.14,
TXo5kRPZjJiZgrEWCk4AwjuVb9R9UyR1Pf,THSSfSTkWSWf8DUoH2XyPufNWiDdfg311g,1077.6,406.9297338,1748.2702659,0,0,2155.2,
TXNJpwJT9j7bRtJLbt9RXxAxAqxxFyQrvN,TThtJhVidAm6LuCmcHWPdvdNk8UuSENh2m,11691.82,23079.84893,303.7910726,0,0,23383.64,
TXMYQZpzCPK4BFts9wbanysngembzTbUQz,TB5ZUuoCnRwSE9Aa9kXhshmbWnrAyJSpfk,868,160.5499,1575.45009972,0,0,1736,
TXmuu1TrJCTABJcdXDKGWCEMwfXdmSbeQ5,TLwgy376oo4eYN7U5Za7S51odBGJuP6Meb,28956,21183.70552,52778.26481642,0,0,57912,
TXmURKomsWyeey6UyHZA87hnEN6NPprFCY,THeSY9q81b1stDwyHwZQJQw87kUEMAbr4Y,149,237.4733087,60.52669155,0,0,298,
TXMuAVFvX85bDrixPp5YEHCx1RMh2Du3Br,TEHNM7Ly9FCQrgMq9o7GTJnVRhkJgS2yhD,761.62,1476.455175,46.78482617,0,0,1523.24,
TXMuAVFvX85bDrixPp5YEHCx1RMh2Du3Br,TDv3HZa92Kv7yHwtQxQFRcCNwGxCCWisnj,3002.3,609.5719775,5395.02802214,0,0,6004.6,
TXmLxvksu8RQmqspZhBxjWNawRsC6ophoK,TEhXbKopYMBZEdi8ZsJqEdao7aG27HnnMh,185,127.3155541,275.31555412,0,0,370,
TXmLxvksu8RQmqspZhBxjWNawRsC6ophoK,TSbTJVpkWQejsRcYyi2Rc6y8obj4cpadEC,924.7584379,1844.663834,83.38646739,0,0,1849.516876,
TXmLxvksu8RQmqspZhBxjWNawRsC6ophoK,TVGRbMi9AGLmyZFZnoEqcnqCM4rk67K8aB,1252,1419.375897,1280.57566082,0,0,2504,
TXmLxvksu8RQmqspZhBxjWNawRsC6ophoK,TKZo3RVKgGJLWZSbt4ajJ1z7P71KTq2ym3,3105.86,3015.461023,3429.3545881,0,0,6211.72,
TXM4owFivEopi1GA47992hqPsBqEHTo731,TA4KXNNnigCpcG9AEw3MjR1UCLajeQ6oi4,12649.93,2590.299324,22709.56068,0,0,25299.86,
TXLQJdH9oqBzgSQsGK2XvxRTP4Af4ZJfUg,TMMTfBPykhjogTY6PJk6geV6pFiLmNFeiw,1018.25258,664.9235228,1371.58163693,0,0,2036.50516,
TXkW97YnYJndiarVgmnHDYkJV8dGH1tarB,TKtWNJ7KyUW9xuhqpGc8Fi12t99c9SMw6X,1801.2,794.3700234,2808.029977,0,0,3602.4,
TXKoJwUMoKdD3yEFWH25mxfwPvivU7yqSt,TPkZMFS5dphz9QVtFQT45EQrTWpizoWJNq,0,0,0,0,0,0,
TXKoJwUMoKdD3yEFWH25mxfwPvivU7yqSt,TZ8c47ZBchosK8cEFMi8s9z4wdhnrrbjDo,0,0,0,0,0,0,
TXK5DZP1Ho5McydKFp4uiLb1avaN5mi4nS,TSq5hmgc8cSQLAMsURvzSZwofAXfezw5mr,100,85.28063308,285.28063307,0,0,200,
TXJMpYVvWZDruc1CMwofezr9M54HaGahjz,TXGtgYbfMLWqm97jMznMekNYHEQyjgeP9F,5431.1,10831.02031,31.17968721,0,0,10862.2,
TXJF2dBNdsiWBkwvdniby8b8chYaAtGdfq,TW2oKri2nXs1VGkL4n11v1GBMBnsVexZmx,5158,2693.752024,7622.247977,0,0,10316,
TXJ5Y5tdNakdE9Zgsw9iTNbsP7BbhJxcUP,TK3KRwejMPBt34nddNzoDTBTrGbjdH2kvv,427,0,854.00000004,0,0,854,
TXGtgYbfMLWqm97jMznMekNYHEQyjgeP9F,TCCc2x7SC6iQMpWzT1EXMdg8wUwkLwaoJX,44,47.71411586,40.28588431,0,0,88,
TXGtgYbfMLWqm97jMznMekNYHEQyjgeP9F,TCjCK2XwzwCmCRcfKbSAViVU52xLcCsRdT,161.8,287.6442986,35.9557014,0,0,323.6,
TXGtgYbfMLWqm97jMznMekNYHEQyjgeP9F,TPW17qfut7Frm6ytYJq3zfqsgwsndqsWFz,3159.07,6113.476001,204.66400159,0,0,6318.14,
TXGtgYbfMLWqm97jMznMekNYHEQyjgeP9F,TRHp8VQCdsQmBH5EdDMSyF51Ah3SBk1Neu,3596,3276.944053,3915.0559482,0,0,7192,
TXGtgYbfMLWqm97jMznMekNYHEQyjgeP9F,TEaz33k85W9M6Z9xEknap8yrGLmWcJP7rW,3600.94,6571.610132,630.26986969,0,0,7201.88,
TXGLbdJ21pfxnAVPU1zsE7T7qVFYoXcsTp,TSJcMBcvKPtB6vWzfjVoZbdQAijuSGNudm,12674.08994,14846.55512,10501.62475,0,0,25348.17987,
TXGLbdJ21pfxnAVPU1zsE7T7qVFYoXcsTp,TN7asiFnhmxc9uuLphMp6uiTbQpw5S4mgb,15632.015,25021.67223,6242.35778067,0,0,31264.03,
TXFh5WVGxqyuQcrWpjdJCykeZq8dg3irzv,TD6ZGFKk9JVD4WJuYwWbxj29NcU2EHXVEk,23174.08,7879.372191,38468.78780605,0,0,46348.16,
TXF83kahRX6U6XwB3BsE5krBU22vJrp5E7,TMxDAa71zWk4aTVeXLyohQ277H1nRjNQrU,29577,16623.24657,43105.24657122,0,0,59154,
TXF83kahRX6U6XwB3BsE5krBU22vJrp5E7,TVEiZf3iW2WBSrmF8W99ob1GLijfBandKZ,67821,27646.31544,109193.95412644,0,0,135642,
TXEiYWz3DcpJ7PFAr19eyagzj3zsMvd3rK,TTauNyZrMTLA9P6e7u3fXNa9uVcNjRjFPk,118,39.3248916,239.32489162,0,0,236,
TXE4AefFBgqEbahbUfP1v7qS1rguqAxpoy,TH612ZWYkXA1z3kiqMDfnaPj2Kv52q9y32,158.33,124.5344013,192.1255988,0,0,316.66,
TXdvoC9pKGwJPiv6VrLDX5K1m48VcuJDWv,TLQV8bv3wU9XrhvmgyqhFao9FnDeFHZF7c,200,83.15748998,316.84251006,0,0,400,
TXdqUeqhScsk16217afEBnjzmkBcNDNpKw,TTcgf9PrRdBMXgx1wj3a6SaHxo8P8C9Xis,2153,4094.302314,211.69768895,0,0,4306,
TXdh8YJiKmQJR3SBaQx6PBouRc7qF4Es3w,TQCdWxMADyQuzCcaXzh4UDvTUoqKkoXdAZ,300,598.7304736,55.72867965,0,0,600,
TXd8VqSSqmNmMbaky4Ltitys4FBAdJ3dW8,TTfXJboNhcJFyT3DuM79aS1UCqGrwn9KAo,38474,8162.436262,68785.56374,0,0,76948,
TXcr4nxe8fBe34yijJTHeuQi5odvd55P1E,TXaYezAwkJz1T5NHeV3VycGojrRMkzGzJH,28883.01,10865.27107,46900.74893,0,0,57766.02,
TXceQUARoTSnCHk5eA8GexsurYQn8x1C4m,TWLEoXyUUV2x3xQZFwXbGib2L7hQEW7YqQ,1711.37,473.4176337,2949.322366,0,0,3422.74,
TXceQUARoTSnCHk5eA8GexsurYQn8x1C4m,TP3Z3AvrztHYFJASLh2RWFJ3aqR6CSSbg4,2223.71,1807.916835,2639.50316538,0,0,4447.42,
TXcd6fqcdybAFaRay4DJRQbPaA6RwhSESR,TW78TcGsRBwqBBoPV9WY1zi1vTPWvWeupK,24295,47842.48268,747.5173273,0,0,48590,
TXBzA2c1zLeRAHNyRc18vVqcJVLJfj6TVL,TNuPB1CTvbgYKSjrxhAVxGUVHUnZQoioAa,616.07,1206.674613,25.46538805,0,0,1232.14,
TXBLmGddrkCW5KVZHfgzMR53zWoeN4XzfE,TQBuLi7JBW3hvWnZhkEdSjsChyaBZXZQNK,700,451.9000214,1132.14169693,0,0,1400,
TXbdhqoQEucM57zEPdXh6JxyceXEH7rH9c,TWFxkXv6hAoqoay4DSY9fiBxLgFsu4JrJ4,119,53.55300061,293.16855668,0,0,238,
TXbdhqoQEucM57zEPdXh6JxyceXEH7rH9c,TMUoZ5o7zydfzL3J2iKQ8tg9MmxG165FHt,855,1406.417825,303.58217482,0,0,1710,
TXbdhqoQEucM57zEPdXh6JxyceXEH7rH9c,TDbpUh4izrXQcCz5g5iwHdBEZpQnvwTLRi,3092,1772.547027,4411.45297314,0,0,6184,
TXaYezAwkJz1T5NHeV3VycGojrRMkzGzJH,TVtLAfafa7wZWo284kb8tevTBrL3DH1JcN,50,64.28601467,35.71398542,0,0,100,
TX8HYZaQR4s9Pc343Ycyeq2u6vaBAaHECe,TG6wGG98dH84H4mnaWatSnb5Bs4m2YxDxM,2551.78,5036.994148,252.3460647,0,0,5103.56,
TX7PU8FvPZMCMjKsRwvoMiJhRDqmRDUt1w,TSGmef4ExjB8BykEy7p9BP7vcfrgmWnbVU,138.78,91.04786801,186.51213203,0,0,277.56,
TX73f8ULJKF5KcZgRXb35EmqMZ4QS2YWBo,TVHoun53w8EhueAUXvBxhkozyEpaSnvSJ7,710,300.222638,1149.57999814,0,0,1420,
TX5rfY6vQrE1exr7niY2qn7tCqaK3wJqxh,TJBKoD4xMwetAPJfoSXqRLHAavfCYtaXsJ,606.59,1184.412276,28.76772433,0,0,1213.18,
TWzsv97BGWXT8eec4z3fHZmNcUS7jedi7u,TXbwbBvZai2F2wjkWMjotL3DH6mfeZFNiT,678.79,290.1114319,1067.46856787,0,0,1357.58,
TWyahU4qRWU3QhmCY26TQVYV4ckgxp8cEK,THunEoCFG5wdGeTmMgm91K9VHAYc9fpK9k,413.5,207.3746429,787.81221153,0,0,827,
TWxWFPZUdWkD5pi43JxiJbe7TNg3mg6bhe,TD3fYoR1Sub7z8VJ6DfJNJMG946fh8yc6b,828.3,1559.550585,97.04941529,0,0,1656.6,
TWXw8fVZC7wYsP8VE9xj8YepSnH2Qzgtuq,TB2hY6D2cfkZoJk27eM5bXt5AfHBVUFVCN,217.66,412.0686431,70.86864465,0,0,435.32,
TWXW6vnyETXiudxLqE7E5Rg5NXjR25XstJ,TEikVpRGsrJ7MqdSzzuBvCu7dsd67knUAJ,233,300.9184412,165.0815589,0,0,466,
TWXW6vnyETXiudxLqE7E5Rg5NXjR25XstJ,TBWvvXr6GCusPoPb2t9xNZ4YQshf8d1RKL,1337.96,705.5043086,1970.41569102,0,0,2675.92,
TWxtWvC5aere7UZYLXJu2ghcNXjbUYfLhz,TXcd6fqcdybAFaRay4DJRQbPaA6RwhSESR,0,0,0,0,0,0,
TWxtWvC5aere7UZYLXJu2ghcNXjbUYfLhz,TXRYnFbcS5pb8exNGjS94udV4qC6N3MfwC,222,22.4698348,421.5301652,0,0,444,
TWxtWvC5aere7UZYLXJu2ghcNXjbUYfLhz,TB1YyGDg8NEQuneJCieWowubdXVSpk6M1L,384,352.9520082,415.04799179,0,0,768,
TWxtWvC5aere7UZYLXJu2ghcNXjbUYfLhz,TBscZefRUh6im5hRTDoM4GgcGbBph7QJ1h,1750,2071.694753,1491.6673036,0,0,3500,
TWxtWvC5aere7UZYLXJu2ghcNXjbUYfLhz,TYfTwEuTM4T7tdhJwRWwLZdHZUySyWzz7i,2350,2415.355125,2284.64487554,0,0,4700,
TWxtWvC5aere7UZYLXJu2ghcNXjbUYfLhz,TLiSACQLLzpPjCdkYY7qRnJgyyiqxuH6Vf,5000,6209.49167,3790.50833329,0,0,10000,
TWxnQC1aGJdQmAB6wNpK3neKJSZnKh9C2c,TLGXeykNHRWSLQx4GXnAMxmWCgFM5J5UrP,209.92,71.92364692,347.91635311,0,0,419.84,
TWxnQC1aGJdQmAB6wNpK3neKJSZnKh9C2c,TLapLbLrd6tNz59trYtxAsSrocLZSdZBg9,308.7,385.0884866,232.31151362,0,0,617.4,
TWxnQC1aGJdQmAB6wNpK3neKJSZnKh9C2c,TXvWGGVQ2mKndERynC3o2nBgCnw6MMK6LX,1049.72,912.7202839,1186.71971616,0,0,2099.44,
TWxnQC1aGJdQmAB6wNpK3neKJSZnKh9C2c,TPVi4HVuqgd1b7VmdgMjvLvLvuvo3GRC9Z,2501,3067.038205,2039.18516899,0,0,5002,
TWwwDNhRtYqr3hDQ9hPzNVZgJTbPpXYTCu,TRiTcooSWuGxpTtKgcac9WAQ7SjBuMzMTz,525,705.1159948,1582.69112256,0,0,1050,
TWWTXXxB6kumariGB3zUPGGmTjWshCSMuj,TBwa7E3WE5kDiCTZLDf6h3i13UVXtKazAa,50,0,100.00000004,0,0,100,
TWWpf7LxUH395PtBuvDoca3pgw6sDAH9kf,TGWAv2PmUcyPWit9y9YZWgSf6LruyadjY1,1314,879.9071958,1748.09280473,0,0,2628,
TWvzE8eaRfg5K5AFXxZ41gvrWZoL5cV5AY,TPwmbuAxQqTjTP6dN6cbrwLFUqa6sMZEWA,2191,4273.106256,108.8937447,0,0,4382,
TWvXw4tnsKrPTYUaWdWMfKiayz9eD6ce4H,TBP7592jfHXSPFevHEceXH8tNdtMRxTEX8,2659.26,5168.839472,188.65947247,0,0,5318.52,
TWVVThH5bzae2cNoYnp2qEh7jGuxnBdxyj,TS6W2Ny4KVRxhjpw8mN4ryYPdEA5rKdAAV,217.36,183.6534167,251.06658332,0,0,434.72,
TWVSJa9NyacYhBeBArK2BwZAZSKmDp1L24,TCuK3yVV1hgN8bYy4DvYaHDjDwHb3cDZCw,280,346.1641796,546.16417974,0,0,560,
TWvLKQrhUhCs64zSHQA7kg3h7jRhwNWHMC,TDnGW1P6Y9jz8AVyW7VPCHrSBtomngLhkM,7336.64,9450.337813,6170.25437444,0,0,14673.28,
TWVDYP1Btm1THuiyZB4tzWBuigNRCbap2K,TLKfod5A6UGM4B4SWbkN6hpxNzNnRjiRwL,0,0,0,0,0,0,
TWVDYP1Btm1THuiyZB4tzWBuigNRCbap2K,TXC8W4NZ6AjCr1hJVTzBrXtKqW7PaDTSRj,0,0,0,0,0,0,
TWVDYP1Btm1THuiyZB4tzWBuigNRCbap2K,TG5q2jh4oEoYiBfMcwndeT3qLeZGBxbcku,10,6.93257854,13.06742146,0,0,20,
TWVDYP1Btm1THuiyZB4tzWBuigNRCbap2K,TKyNqfGi8AFNyCNwArm8STkRA8b4xXm97K,943.58,1856.067483,31.09251809,0,0,1887.16,
TWVDYP1Btm1THuiyZB4tzWBuigNRCbap2K,TCF4QBC3rCBfFfFAsCSzLtwU6HD1Ff6ySE,13959.86,7597.981028,20321.73897354,0,0,27919.72,
TWuCvGTnf5vLkCBxGD7aNqcTS5JNjHfVfQ,TNF34RdQ3DHqgeHpHzsGrUgWqCwnFbHmhv,100,0,199.99999998,0,0,200,
TWuCvGTnf5vLkCBxGD7aNqcTS5JNjHfVfQ,TXQn8FQUCntkaaRd5tzkFdg8ggwzpTqXRP,112,30.86360063,224.86360064,0,0,224,
TWuCvGTnf5vLkCBxGD7aNqcTS5JNjHfVfQ,TULXzWGQh8NPcWx31gk6tNdHYoiPPG5bVX,151,137.5334408,164.46655919,0,0,302,
TWuCvGTnf5vLkCBxGD7aNqcTS5JNjHfVfQ,TFE9Z9aRgf5KVAgHMupg3HaE6G31KHQCtN,251.2,181.6183856,320.78161446,0,0,502.4,
TWuCvGTnf5vLkCBxGD7aNqcTS5JNjHfVfQ,TNVixjugsgJ1WoxmoojBLA3i97cVm3BdVM,434.3,297.5148739,640.11507192,0,0,868.6,
TWuCvGTnf5vLkCBxGD7aNqcTS5JNjHfVfQ,TW1uhgfdWJM8r26UW8Fd8hwTeJ8kCJAvQ6,1240,1192.550335,1287.44966526,0,0,2480,
TWTYWh6PHqk38GVotunEjX9GGUmFL6PKPt,TU3ifK2Lqvaqa2VA66dTzfjwRb1AfkVV26,155.35,61.54520671,249.15479332,0,0,310.7,
TWTbMCFmcSFvRqTMbGkJp9EULbcsb6zcqL,TRP1zUuJQzjuzAVU66Xo7qPvF1nbtjS8dc,100,0,200.00000002,0,0,200,
TWTbMCFmcSFvRqTMbGkJp9EULbcsb6zcqL,TFTqz5vZpLkJkERD6FjejhAWcLoWVsEWxE,2948.43,5862.200652,74.47636352,0,0,5896.86,
TWsZgddqiUs3RAMBX1YSA5bHeCgaVvWb7G,TUyegXtwQjyB2r6vELYtctXLfEFxqyChp8,335.94,130.8085167,541.07148335,0,0,671.88,
TWsZgddqiUs3RAMBX1YSA5bHeCgaVvWb7G,TMcVfPULF4TgfzcsojxBUe7h7ypvETEi8j,347.54,132.565731,562.514269,0,0,695.08,
TWsZgddqiUs3RAMBX1YSA5bHeCgaVvWb7G,TEmBjixtLG9ChXPz7bPfCAHd8DfEX22nLk,357.86,142.9226839,572.79731611,0,0,715.72,
TWsZgddqiUs3RAMBX1YSA5bHeCgaVvWb7G,TWhPUgxfkG2KbggVy3iVdPA4V6u698UVG8,441.31,341.5486355,541.0713646,0,0,882.62,
TWsZgddqiUs3RAMBX1YSA5bHeCgaVvWb7G,TBPJpYNRL9SpBTASscgC9NxWzfBavE4ks6,1465.8,458.847492,2472.752508,0,0,2931.6,
TWsZgddqiUs3RAMBX1YSA5bHeCgaVvWb7G,TRZLkFLRwuxkZNuQXwT1vNcN6KwG8bjhBx,1581.8,590.496104,2573.10389595,0,0,3163.6,
TWrVXWCHbxSHqnv1EJQMCFwN2zerYNgmLx,TC6gfU8YXZLB58d5STjozWs2ETDzwAGkQa,984.8,528.1960299,1441.40397073,0,0,1969.6,
TWRkqrnraJKZ3zUovoUpKk6t1GjTzaSL2t,TPfxfv6pc1QJUEYV7RxbDeb7kkF1jTeat5,328.8,427.6526185,229.94738184,0,0,657.6,
TWriQX2ttGAbyXj2brh3kAbM1BSTAL6k7h,TFVRWAyMewUGV9droN4j7uuCMke3CrVpjd,760,841.1109945,678.8890056,0,0,1520,
TWQWy5J3mqa5zukKqcqoZXW7s7QKyUQ5Fu,THo6vTgBVm3PMVNkSJZ9Syy2ArMPWknNqw,23,8.41737708,37.58262292,0,0,46,
TWQWy5J3mqa5zukKqcqoZXW7s7QKyUQ5Fu,TQD7uPcxHBwVSa4jCar8yBAwSqTwQBN2cC,31,10.24317864,51.75682136,0,0,62,
TWQWy5J3mqa5zukKqcqoZXW7s7QKyUQ5Fu,TVJWdoaCDCDqKU9QPqedWDta7VH2GyQV6n,186,123.3103083,248.68969173,0,0,372,
TWQmT7J7uQRh2pkXTqEsfA2s36mxE9qVGf,TYiGWopDeDhRPzzxhCFSdWuC5Yp59CBF6X,185.9,43.16567389,328.6343262,0,0,371.8,
TWpDXJZ3BoDB51nYnEgNXwua6k2K7QQAMb,TRWK1hgu3cX6dm1poquGUiKTCZBZbXztWu,0,0,0,0,0,0,
TWpDXJZ3BoDB51nYnEgNXwua6k2K7QQAMb,TW6CgYw1WALktsTEB6UpvzA1Zr8PyXiaCa,0,0,0,0,0,0,
TWpDXJZ3BoDB51nYnEgNXwua6k2K7QQAMb,TCRj1TNcq9tE1xMRStjSuwwZbyBgb9TADh,110,0,219.99999999,0,0,220,
TWpDXJZ3BoDB51nYnEgNXwua6k2K7QQAMb,TMjz7oM31RhqPBt2wBxZJLboEaWPAb6LJ3,352,155.322543,548.67745703,0,0,704,
TWpDXJZ3BoDB51nYnEgNXwua6k2K7QQAMb,TAfZ58CUdKoEVJ3kz9qFoncxbtfj2U6KRM,3420.94,3431.340368,3730.07553243,0,0,6841.88,
TWP5SV1zdGem6EqzD3wARsEYLTNP1A7Ny3,TRD8PSBeoFWhnjTm8kwcXsHeFqKQFe62AR,33.8,32.95430011,34.64570017,0,0,67.6,
TWosejUMk4uFqe3c1j4aDxyjggNqs9xQqF,TKVyDEKpw8Qa483gfpuZky2i4DvNos9Wuu,233,0,466.00000004,0,0,466,
TWoHyV7SF6Dp5TohTfM7j13otg43u7bHQM,TUZBcVtVZhGWvpQhWRVrWN9wPnESTrBXzQ,1494,2569.988742,418.01126253,0,0,2988,
TWoHyV7SF6Dp5TohTfM7j13otg43u7bHQM,TLfEV7X3m7eyvpNV21DPrWwCKYGvAGemhS,4347.52,8654.67703,40.36297269,0,0,8695.04,
TWoHyV7SF6Dp5TohTfM7j13otg43u7bHQM,TTfyFwdQ7aKuuNZWFtWdvZ752NPaPVk2BN,7199.6,5677.141217,8722.05878336,0,0,14399.2,
TWoHyV7SF6Dp5TohTfM7j13otg43u7bHQM,TFMpksvZNyFdSRK77p8TxjZqu7YRjnmUxn,9448.75,18645.67479,251.8252155,0,0,18897.5,
TWNc9xqgj3urdu7GEcNQ24R1TKyBiXrgsK,TC4iiCvvpT2mWQBeU8GehRrc4QrZdbu44n,913,313.123312,1512.8766882,0,0,1826,
TWMKkzjx9a7ViT5Gu6JD9EeCpxoMAvmh8T,TXJgq6BgiHVGFt1owcxtdUkJt9vkeX5xLs,130,101.4538767,158.54612325,0,0,260,
TWMKkzjx9a7ViT5Gu6JD9EeCpxoMAvmh8T,TQMuGSpQcbhUgPJXXG4cAvAdv9nqtfkYBL,3003.69,5945.417079,61.96292093,0,0,6007.38,
TWmhP95w2XQeLrEtByqVUJ2yXwboKSH1Pp,TC5aHbq97SNjzYCfsWvJYym1NjTeTeY4N6,1848.26,614.8525524,3081.667448,0,0,3696.52,
TWLEoXyUUV2x3xQZFwXbGib2L7hQEW7YqQ,TAsUfqbJyEjXWvuRmvxKAeFzzvLY2isqEc,1333,1127.601007,1538.398993,0,0,2666,
TWLdZzYc7sAdUXfzpvHabZpQS4sU5denUt,TEiLWeYmAkqTQ1sr7FJEM6JJd3bDDTWjbH,100,0,200.00000009,0,0,200,
TWkV5T1pgK7vcFPm2R4gzR81xte8sd4niw,TN6ebWECJKaGo3SRij7VezXWRm2YbGJiAZ,1314,218.2994127,2409.7005876,0,0,2628,
TWkhBhaYUZjtcpbk4QWztLUW6yRUbPXTdk,TDsoaqv2HJisQf94TYrhERbt4VYzE57hZV,1092,1506.175935,677.82406566,0,0,2184,
TWkGpZQQ4nWqj5obtC3QaSxepao8GQkTFT,TDRWsg1rQjuhZpAGvnd3iAPh3e1dnjQkBj,1509.7,927.9482428,2091.45175738,0,0,3019.4,
TWjXS4tuVzKgnXdoPkLfjB17kjqUjEEJuc,TAUiTGE8k3xyYfgw2YTHKeV5bgRHm7sn5N,247,47.39177783,446.60822215,0,0,494,
TWjTKFPT1JiVzqnbe3LJngKZmaXqmjGbrr,TWkV5T1pgK7vcFPm2R4gzR81xte8sd4niw,331,131.5702715,530.42972852,0,0,662,
TWJeNGFSd32gBomDTyU9cCvC5xL1S3mewA,TLgGLe5nnCww49KrWyzqa8QzWRQM2qzHH5,88,0,176.00000002,0,0,176,
TWJeNGFSd32gBomDTyU9cCvC5xL1S3mewA,TF1GDSB1wzeABA5VZz1eeW6WAbzS7RW12Q,2120,21.811608,4218.18839152,0,0,4240,
TWHZu88hXP81GH33xRG5r7WX8dKisSj4Ct,TSQT5TZAiVN3NXgKT2rx87BXsiycDxz3Nd,99,63.16557448,134.83442589,0,0,198,
TWHZu88hXP81GH33xRG5r7WX8dKisSj4Ct,TKAvMrqsqbkfYacnefHxdQ4SBHfcGp1ZVk,940,84.29409394,1795.7059063,0,0,1880,
TWHzneC63MzcUUBzTu4D7k4oT288qEHsCL,TFG6JZsejy4TBUhdRFFjNBaeEzUxj734Af,690.8,329.3499358,1084.22109672,0,0,1381.6,
TWHsyVCutMYo3NWjmEQzWAxHVjWyXokdmo,TJw6DByT8WneduQRAQ9nxiuYNJR3okjkvx,2570,1089.717639,4050.28236111,0,0,5140,
TWhPUgxfkG2KbggVy3iVdPA4V6u698UVG8,TYrQUxKco317oNJwRFrFUaQSTYkWLvwuym,2150.31,844.3108508,3456.309149,0,0,4300.62,
